3.8778;0.0074988-0.08627j
3.9047;0.0073943-0.085672j
3.9318;0.0072913-0.085077j
3.9591;0.0071897-0.084487j
3.9866;0.0070896-0.083901j
4.0142;0.0069909-0.083319j
4.0421;0.0068936-0.082741j
4.0701;0.0067977-0.082167j
4.0984;0.0067031-0.081597j
4.1268;0.0066098-0.081032j
4.1555;0.0065179-0.08047j
4.1843;0.0064272-0.079912j
4.2133;0.0063378-0.079358j
4.2426;0.0062497-0.078808j
4.272;0.0061628-0.078261j
4.3016;0.0060772-0.077719j
4.3315;0.0059927-0.07718j
4.3615;0.0059095-0.076646j
4.3918;0.0058274-0.076114j
4.4223;0.0057464-0.075587j
4.453;0.0056666-0.075063j
4.4839;0.0055879-0.074543j
4.515;0.0055104-0.074027j
4.5463;0.0054339-0.073514j
4.5778;0.0053584-0.073005j
4.6096;0.0052841-0.072499j
4.6416;0.0052108-0.071997j
4.6738;0.0051385-0.071499j
4.7062;0.0050672-0.071004j
4.7389;0.0049969-0.070512j
4.7718;0.0049276-0.070024j
4.8049;0.0048593-0.069539j
4.8382;0.0047919-0.069058j
4.8718;0.0047255-0.06858j
4.9056;0.00466-0.068105j
4.9396;0.0045954-0.067633j
4.9739;0.0045317-0.067165j
5.0084;0.0044689-0.0667j
5.0432;0.004407-0.066239j
5.0782;0.004346-0.065781j
5.1134;0.0042858-0.065325j
5.1489;0.0042264-0.064873j
5.1846;0.0041679-0.064425j
5.2206;0.0041102-0.063979j
5.2568;0.0040533-0.063536j
5.2933;0.0039972-0.063097j
5.33;0.0039418-0.06266j
5.367;0.0038873-0.062227j
5.4042;0.0038335-0.061796j
5.4417;0.0037805-0.061369j
5.4795;0.0037281-0.060945j
5.5175;0.0036766-0.060523j
5.5558;0.0036257-0.060105j
5.5943;0.0035756-0.059689j
5.6331;0.0035261-0.059276j
5.6722;0.0034773-0.058866j
5.7116;0.0034293-0.058459j
5.7512;0.0033819-0.058055j
5.7911;0.0033351-0.057654j
5.8313;0.003289-0.057255j
5.8718;0.0032435-0.05686j
5.9125;0.0031987-0.056467j
5.9535;0.0031545-0.056076j
5.9948;0.0031109-0.055689j
6.0364;0.0030679-0.055304j
6.0783;0.0030255-0.054922j
6.1205;0.0029837-0.054542j
6.163;0.0029425-0.054165j
6.2057;0.0029019-0.053791j
6.2488;0.0028618-0.053419j
6.2921;0.0028223-0.05305j
6.3358;0.0027833-0.052683j
6.3798;0.0027448-0.052319j
6.424;0.0027069-0.051958j
6.4686;0.0026696-0.051599j
6.5135;0.0026327-0.051242j
6.5587;0.0025964-0.050888j
6.6042;0.0025605-0.050537j
6.65;0.0025252-0.050188j
6.6962;0.0024903-0.049841j
6.7426;0.002456-0.049497j
6.7894;0.0024221-0.049155j
6.8365;0.0023886-0.048815j
6.884;0.0023557-0.048478j
6.9317;0.0023232-0.048143j
6.9798;0.0022911-0.047811j
7.0282;0.0022595-0.047481j
7.077;0.0022284-0.047153j
7.1261;0.0021976-0.046827j
7.1756;0.0021673-0.046504j
7.2253;0.0021374-0.046183j
7.2755;0.0021079-0.045864j
7.326;0.0020789-0.045547j
7.3768;0.0020502-0.045233j
7.428;0.0020219-0.04492j
7.4795;0.001994-0.04461j
7.5314;0.0019665-0.044302j
7.5837;0.0019394-0.043996j
7.6363;0.0019127-0.043693j
7.6893;0.0018863-0.043391j
7.7426;0.0018603-0.043091j
7.7964;0.0018347-0.042794j
7.8505;0.0018094-0.042498j
7.9049;0.0017845-0.042205j
7.9598;0.0017599-0.041914j
8.015;0.0017356-0.041624j
8.0706;0.0017117-0.041337j
8.1266;0.0016881-0.041052j
8.183;0.0016648-0.040768j
8.2398;0.0016419-0.040487j
8.297;0.0016193-0.040208j
8.3545;0.001597-0.03993j
8.4125;0.001575-0.039655j
8.4709;0.0015533-0.039381j
8.5296;0.0015319-0.039109j
8.5888;0.0015108-0.038839j
8.6484;0.00149-0.038571j
8.7084;0.0014694-0.038305j
8.7689;0.0014492-0.038041j
8.8297;0.0014292-0.037778j
8.891;0.0014095-0.037517j
8.9527;0.0013901-0.037259j
9.0148;0.001371-0.037002j
9.0773;0.0013521-0.036746j
9.1403;0.0013335-0.036493j
9.2037;0.0013151-0.036241j
9.2676;0.001297-0.035991j
9.3319;0.0012792-0.035742j
9.3966;0.0012615-0.035496j
9.4618;0.0012442-0.035251j
9.5275;0.0012271-0.035008j
9.5936;0.0012102-0.034766j
9.6602;0.0011935-0.034526j
9.7272;0.0011771-0.034288j
9.7947;0.0011609-0.034052j
9.8627;0.0011449-0.033817j
9.9311;0.0011291-0.033583j
10;0.0011136-0.033352j
